468 18.672800 0.106423 461.886100 4.630183
469 18.721600 0.106151 463.132400 4.633033
470 18.721800 0.106550 463.987600 4.643733
471 18.758000 0.106271 464.752000 4.652400
472 18.766300 0.106766 466.118200 4.661774
473 18.813400 0.106379 467.062000 4.660800
474 18.816400 0.106883 468.250600 4.677561
475 18.856300 0.106686 469.332400 4.683273
476 18.850100 0.107183 470.161800 4.685043
477 18.886800 0.107011 471.178400 4.698704
478 18.877800 0.107283 471.420800 4.691772
479 18.909700 0.106867 471.735900 4.689564
480 18.909500 0.107300 472.655200 4.697732
481 18.946300 0.107016 473.440000 4.704513
482 18.954800 0.107407 474.599000 4.709072
483 18.997000 0.107144 475.637600 4.717711
484 18.997800 0.107447 476.317000 4.719535
485 19.039100 0.107311 477.596800 4.730791
486 19.047300 0.107726 478.801200 4.740790
487 19.077100 0.107553 479.564400 4.757178
488 19.084100 0.107890 480.556800 4.765605
489 19.126200 0.107739 481.840400 4.774485
490 19.113600 0.108012 481.948000 4.768680
491 19.149000 0.107834 482.918000 4.776898
492 19.149400 0.108330 484.005800 4.792651
493 19.172400 0.108148 484.492800 4.803238
494 19.175300 0.108475 485.312600 4.811440
495 19.225100 0.108306 486.856700 4.822900
496 19.227300 0.108744 487.892600 4.831849
497 19.266500 0.108492 488.854800 4.837079
498 19.262000 0.108827 489.408300 4.838161
499 19.305600 0.108557 490.502400 4.844295
500 19.308100 0.108981 491.521800 4.856538
501 19.340500 0.108827 492.439200 4.866591
502 19.330000 0.109244 492.941200 4.880432
503 19.372000 0.109018 494.073600 4.893930
504 19.381300 0.109383 495.232600 4.894498
505 19.414400 0.109179 496.070000 4.906214
506 19.406800 0.109624 496.748500 4.914648
507 19.438900 0.109455 497.624000 4.927185
508 19.438000 0.109858 498.474600 4.940373
509 19.471800 0.109584 499.187900 4.948639
510 19.457600 0.110001 499.549600 4.942499
511 19.496800 0.109739 500.502400 4.955513
512 19.492500 0.110223 501.399400 4.958401
513 19.524900 0.110061 502.304800 4.970215
514 19.530100 0.110261 502.950400 4.975105
515 19.574500 0.110184 504.516700 4.988121
516 19.582700 0.110607 505.771500 4.995745
517 19.638700 0.110446 507.611600 5.009797
518 19.638900 0.110889 508.598900 5.025838
519 19.680300 0.110635 509.663900 5.039396
520 19.692300 0.111076 511.114500 5.050393
521 19.734700 0.111007 512.632800 5.066008
522 19.735400 0.111397 513.528000 5.076786
523 19.772700 0.111065 514.262400 5.079985
524 19.767100 0.111358 514.692800 5.080656
525 19.811200 0.110929 515.484800 5.082282
526 19.822600 0.111528 517.269600 5.097752
527 19.860200 0.111177 517.980000 5.097123
528 19.857300 0.111581 518.763800 5.106221
529 19.892800 0.111449 519.881200 5.122503
530 19.889300 0.111858 520.653500 5.127133
531 19.934500 0.111640 521.966400 5.128603
532 19.937400 0.111972 522.825700 5.137823
533 19.960000 0.111711 523.142800 5.141928
534 19.959300 0.112098 523.981800 5.146644
535 19.991600 0.111989 525.026400 5.160633
536 20.004700 0.112465 526.618000 5.179789
537 20.056200 0.112236 528.167500 5.196097
538 20.056600 0.112536 528.857400 5.196461
539 20.104300 0.112212 530.046300 5.203232
540 20.092700 0.112765 530.823900 5.212477
541 20.125600 0.112693 531.983500 5.226862
542 20.132500 0.113091 533.159600 5.242697
543 20.157600 0.112838 533.600300 5.250944
544 20.162800 0.113325 534.911100 5.258856
545 20.205200 0.113005 535.898300 5.263402
546 20.208300 0.113278 536.639700 5.267237
547 20.229300 0.113176 537.259200 5.284274
548 20.232200 0.113548 538.219000 5.287026
549 20.260300 0.113330 538.863200 5.292104
550 20.245900 0.113844 539.447100 5.301030
551 20.280300 0.113743 540.612300 5.329091
552 20.290700 0.114087 541.817600 5.339235
553 20.326300 0.113846 542.713100 5.351004
554 20.319300 0.114286 543.432200 5.363539
555 20.352000 0.114288 544.768000 5.381525
556 20.351500 0.114661 545.601400 5.389505
557 20.377700 0.114425 546.126000 5.394386
558 20.384900 0.114780 547.233600 5.404094
559 20.428300 0.114524 548.417600 5.410816
560 20.434000 0.115074 549.914500 5.428870
561 20.482000 0.114799 551.244400 5.445181
562 20.476100 0.115312 552.183400 5.456256
563 20.507800 0.115013 552.794400 5.463865
564 20.507100 0.115366 553.579900 5.468993
565 20.533800 0.115249 554.405600 5.488024
566 20.528400 0.115760 555.364400 5.504457
567 20.554500 0.115624 556.120800 5.519455
568 20.554300 0.115972 556.919000 5.525019
569 20.596300 0.115731 558.089200 5.532854
570 20.592300 0.116104 558.789100 5.544109
571 20.644000 0.115864 560.363200 5.555307
572 20.640400 0.116309 561.247200 5.570195
573 20.689200 0.116159 562.914800 5.586045
574 20.690600 0.116709 564.254400 5.600500
575 20.729000 0.116585 565.556000 5.617497
576 20.726400 0.117011 566.443100 5.628233
577 20.750400 0.116803 566.952800 5.627280
578 20.748300 0.117145 567.665200 5.641991
579 20.779500 0.116907 568.402400 5.647597
580 20.791900 0.117213 569.634200 5.661354
581 20.829000 0.117094 570.900400 5.673192
582 20.820100 0.117496 571.472600 5.675163
583 20.859000 0.117218 572.441600 5.686682
584 20.853400 0.117577 573.051000 5.686862
585 20.890300 0.117302 573.944400 5.695528
586 20.887700 0.117619 574.580800 5.700498
587 20.925100 0.117311 575.421200 5.709481
588 20.909100 0.117855 576.030600 5.722727
589 20.935100 0.117686 576.720000 5.731181
590 20.944400 0.118052 577.973600 5.744145
591 20.981400 0.117822 578.982400 5.755415
592 20.981100 0.118238 579.949900 5.767544
593 21.042000 0.117929 581.780800 5.778450
594 21.040500 0.118380 582.783600 5.782896
595 21.096600 0.118187 584.688800 5.794631
596 21.096000 0.118462 585.314100 5.799058
597 21.129700 0.118281 586.310400 5.806965
598 21.144100 0.118621 587.722700 5.814156
599 21.176700 0.118389 588.552300 5.820422
600 21.173100 0.118767 589.296400 5.824993
601 21.198800 0.118586 589.957600 5.836835
602 21.196100 0.118901 590.589400 5.844546
603 21.244500 0.118782 592.360800 5.868074
604 21.242000 0.119168 593.172200 5.879140
605 21.280800 0.118904 594.194400 5.890112
606 21.282800 0.119310 595.247400 5.894625
607 21.321500 0.119035 596.240000 5.901947
608 21.314600 0.119347 596.690400 5.907540
609 21.351700 0.119096 597.674800 5.913042
610 21.338500 0.119425 597.894200 5.917763
611 21.366600 0.119181 598.513200 5.921264
612 21.368300 0.119624 599.642400 5.932361
613 21.396700 0.119481 600.515600 5.948508
614 21.395900 0.119807 601.260800 5.960905
615 21.434600 0.119748 602.777200 5.973817
616 21.429900 0.120313 603.932600 5.995904
617 21.465000 0.120181 605.121200 6.015743
618 21.467600 0.120607 606.258800 6.023924
619 21.500300 0.120351 607.046400 6.031124
620 21.500400 0.120514 607.443200 6.033156
621 21.530900 0.120407 608.497600 6.052594
622 21.526100 0.120813 609.270200 6.055911
623 21.563300 0.120563 610.269100 6.069645
624 21.562700 0.121018 611.341400 6.085024
625 21.595600 0.120719 612.039500 6.090379
626 21.591900 0.121157 612.939200 6.101332
627 21.632000 0.121031 614.368000 6.118027
628 21.630000 0.121488 615.387800 6.130357
629 21.665700 0.121276 616.419200 6.141586
630 21.678000 0.121570 617.666000 6.149467
631 21.716100 0.121362 618.813600 6.156239
632 21.714200 0.121736 619.641400 6.160661
633 21.735700 0.121504 620.011200 6.165511
634 21.732200 0.121720 620.383800 6.166918
635 21.764100 0.121422 621.046000 6.176962
636 21.759300 0.121940 622.099500 6.183281
